date,mdnghtstor
2013-08-24,3530.0
2013-08-25,3620.0
2013-08-26,3610.0
2013-08-27,3600.0
2013-08-28,3660.0
2013-08-29,3580.0
2013-08-30,3650.0
2013-08-31,3760.0
2013-09-01,3770.0
2013-09-02,3590.0
2013-09-03,3850.0
2013-09-04,3840.0
2013-09-05,3730.0
2013-09-06,3590.0
2013-09-07,3790.0
2013-09-08,3690.0
2013-09-09,3560.0
2013-09-10,3690.0
2013-09-11,3620.0
2013-09-12,3760.0
2013-09-13,3920.0
2013-09-14,3580.0
2013-09-15,3570.0
2013-09-16,3700.0
2013-09-17,3420.0
2013-09-18,3580.0
2013-09-19,3690.0
2013-09-20,3610.0
2013-09-21,3780.0
2013-09-22,3900.0
2013-09-23,3860.0
2013-09-24,3680.0
2013-09-25,3820.0
2013-09-26,3590.0
2013-09-27,3630.0
2013-09-28,4120.0
2013-09-29,4130.0
2013-09-30,4120.0
