date,mdnghtstor
2010-03-18,3570.0
2010-03-19,3660.0
2010-03-20,3610.0
2010-03-21,3570.0
2010-03-22,3680.0
2010-03-23,3580.0
2010-03-24,3620.0
2010-03-25,3550.0
2010-03-26,3560.0
2010-03-27,3620.0
2010-03-28,3560.0
2010-03-29,3620.0
2010-03-30,3660.0
2010-03-31,3870.0
2010-04-01,3670.0
2010-04-02,3840.0
2010-04-03,3560.0
2010-04-04,3800.0
2010-04-05,3740.0
2010-04-06,4090.0
2010-04-07,3620.0
2010-04-08,3670.0
2010-04-09,3690.0
2010-04-10,3750.0
2010-04-11,3580.0
2010-04-12,3720.0
2010-04-13,3700.0
2010-04-14,3730.0
2010-04-15,3550.0
2010-04-16,3720.0
2010-04-17,3540.0
2010-04-18,3580.0
2010-04-19,3670.0
2010-04-20,3870.0
2010-04-21,3710.0
2010-04-22,3610.0
2010-04-23,3560.0
2010-04-24,3590.0
2010-04-25,3500.0
2010-04-26,3590.0
2010-04-27,3950.0
2010-04-28,3540.0
2010-04-29,3640.0
2010-04-30,3530.0
2010-05-01,4100.0
2010-05-02,3910.0
2010-05-03,3760.0
2010-05-04,3590.0
2010-05-05,3640.0
2010-05-06,3690.0
2010-05-07,3710.0
2010-05-08,3660.0
2010-05-09,3510.0
2010-05-10,3530.0
2010-05-11,3910.0
2010-05-12,3820.0
2010-05-13,3610.0
2010-05-14,3700.0
2010-05-15,3630.0
2010-05-16,3810.0
2010-05-17,3740.0
2010-05-18,3570.0
2010-05-19,3490.0
2010-05-20,3670.0
2010-05-21,3660.0
2010-05-22,3760.0
2010-05-23,3790.0
2010-05-24,4060.0
2010-05-25,3670.0
2010-05-26,3520.0
2010-05-27,3610.0
2010-05-28,3570.0
2010-05-29,3630.0
2010-05-30,3670.0
2010-05-31,3810.0
2010-06-01,3990.0
2010-06-02,3990.0
2010-06-03,3670.0
2010-06-04,3680.0
2010-06-05,3690.0
2010-06-06,3510.0
2010-06-07,3530.0
2010-06-08,3530.0
2010-06-09,3540.0
2010-06-10,3540.0
2010-06-11,3530.0
2010-06-12,3680.0
2010-06-13,3680.0
2010-06-14,3670.0
2010-06-15,3670.0
2010-06-16,3670.0
2010-06-17,3640.0
2010-06-18,3810.0
2010-06-19,3980.0
2010-06-20,3990.0
2010-06-21,3980.0
2010-06-22,4000.0
2010-06-23,3990.0
2010-06-24,4000.0
2010-06-25,3990.0
2010-06-26,3990.0
2010-06-27,3820.0
2010-06-28,3840.0
2010-06-29,3840.0
2010-06-30,3840.0
2010-07-01,3820.0
2010-07-02,3840.0
2010-07-03,3780.0
2010-07-04,3630.0
2010-07-05,3630.0
2010-07-06,3670.0
2010-07-07,3620.0
2010-07-08,3700.0
2010-07-09,3730.0
2010-07-10,3610.0
2010-07-11,3630.0
2010-07-12,3570.0
2010-07-13,3660.0
2010-07-14,3750.0
2010-07-15,3670.0
2010-07-16,3670.0
2010-07-17,3940.0
2010-07-18,3850.0
2010-07-19,3800.0
2010-07-20,3660.0
2010-07-21,3720.0
2010-07-22,3580.0
2010-07-23,3710.0
2010-07-24,3690.0
2010-07-25,3570.0
2010-07-26,3600.0
2010-07-27,3630.0
2010-07-28,3570.0
2010-07-29,3650.0
2010-07-30,3820.0
2010-07-31,3860.0
2010-08-01,3540.0
2010-08-02,4060.0
2010-08-03,3520.0
2010-08-04,3460.0
2010-08-05,3550.0
2010-08-06,3460.0
2010-08-07,3570.0
2010-08-08,3430.0
2010-08-09,3450.0
2010-08-10,3890.0
2010-08-11,3800.0
2010-08-12,3570.0
2010-08-13,3590.0
2010-08-14,3660.0
2010-08-15,3730.0
2010-08-16,3810.0
2010-08-17,3650.0
2010-08-18,3490.0
2010-08-19,3500.0
2010-08-20,3530.0
2010-08-21,3540.0
2010-08-22,3530.0
2010-08-23,3510.0
2010-08-24,3540.0
2010-08-25,4160.0
2010-08-26,3560.0
2010-08-27,3560.0
2010-08-28,3540.0
2010-08-29,3530.0
2010-08-30,3530.0
2010-08-31,3760.0
2010-09-01,3510.0
2010-09-02,3500.0
2010-09-03,3630.0
2010-09-04,4000.0
2010-09-05,3860.0
2010-09-06,3940.0
2010-09-07,3660.0
2010-09-08,3700.0
2010-09-09,3680.0
2010-09-10,3820.0
2010-09-11,3570.0
2010-09-12,3510.0
2010-09-13,3600.0
2010-09-14,3660.0
2010-09-15,3540.0
2010-09-16,3750.0
2010-09-17,3950.0
2010-09-18,3780.0
2010-09-19,3620.0
2010-09-20,3680.0
2010-09-21,3620.0
2010-09-22,3510.0
2010-09-23,3450.0
2010-09-24,3490.0
2010-09-25,3570.0
2010-09-26,3550.0
2010-09-27,3570.0
2010-09-28,3940.0
2010-09-29,3820.0
2010-09-30,3690.0
